customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned,predicted_churned,churn_probability
FG12894Z,41,1,25,1,0,0,2,0,0,1,1,0.64
FG12895O,29,1,11,0,0,0,23,0,1,0,0,0.0
FG12896Y,18,0,4,0,0,0,17,0,0,0,0,0.0
FG12897T,23,1,23,2,0,0,14,0,0,0,0,0.0
FG12898S,33,0,26,2,0,0,12,0,0,0,0,0.05
FG12899E,37,1,9,2,1,0,18,0,0,0,0,0.0
FG12900Q,33,1,21,2,0,0,8,1,0,0,0,0.04
FG12901N,29,1,5,1,0,0,16,1,0,0,0,0.0
FG12902F,28,0,19,0,0,0,2,1,0,0,0,0.0
FG12903C,38,0,8,1,1,0,15,0,0,0,0,0.0
FG12904J,20,1,16,2,0,0,2,0,1,0,0,0.0
FG12905T,43,1,13,2,0,0,11,0,0,0,0,0.08
FG12906I,51,0,23,2,0,0,13,0,0,1,1,0.95
FG12907Q,22,0,45,2,0,0,7,1,0,0,0,0.03
FG12908W,29,0,14,0,0,1,2,1,0,0,0,0.1
FG12909L,48,0,33,0,0,0,9,0,0,1,1,0.97
FG12910J,29,0,6,1,0,1,7,0,0,0,0,0.0
FG12911S,38,1,6,0,0,0,13,1,0,0,0,0.01
FG12912E,26,1,4,1,0,0,20,1,0,0,0,0.0
FG12913I,42,1,17,2,0,0,7,0,0,0,0,0.07
FG12914V,41,1,1,1,0,0,9,1,0,0,0,0.0
FG12915W,23,1,16,2,1,0,23,0,0,0,0,0.0
FG12916R,34,1,32,1,0,0,1,1,1,1,1,0.86
FG12917Q,41,1,22,2,0,0,18,0,0,0,0,0.05
FG12918T,35,0,8,2,0,0,14,0,0,0,0,0.0
FG12919O,46,1,21,2,0,0,12,1,1,0,0,0.18
FG12920K,26,1,5,1,0,0,20,0,0,0,0,0.0
FG12921Q,41,1,11,2,0,0,3,0,0,0,0,0.0
FG12922J,33,0,6,1,0,1,6,1,1,0,0,0.02
FG12923T,34,1,13,1,0,1,13,0,0,0,0,0.01
FG12924H,35,1,5,1,0,1,3,0,0,0,0,0.0
FG12925N,37,0,11,2,0,0,17,0,1,0,0,0.01
FG12926Z,34,0,8,1,0,0,10,1,0,0,0,0.0
FG12927E,37,0,40,2,0,1,19,0,0,1,1,0.84
FG12928P,22,0,15,0,0,0,5,1,0,0,0,0.01
FG12929V,42,1,7,1,0,0,5,0,0,0,0,0.0
FG12930I,39,1,14,2,0,0,12,0,1,0,0,0.05
FG12931G,30,1,1,1,0,0,10,0,0,0,0,0.0
FG12932B,38,0,33,2,0,0,5,0,0,1,1,0.4
FG12933U,44,1,3,1,0,1,9,0,0,0,0,0.0
FG12934Y,43,1,17,0,1,1,3,1,0,0,0,0.58
FG12935Q,42,0,9,1,0,0,7,0,1,0,0,0.0
FG12936P,28,0,4,1,0,0,4,0,0,0,0,0.0
FG12937Y,32,1,0,1,0,0,10,1,1,0,0,0.0
FG12938F,53,0,28,1,0,0,14,1,0,1,1,1.0
FG12939K,31,1,13,1,0,0,7,1,0,0,0,0.0
FG12940J,44,1,6,1,0,0,14,1,0,0,0,0.0
FG12941H,31,0,0,1,0,0,9,1,1,0,0,0.0
FG12942U,40,1,8,0,1,0,6,0,0,0,0,0.0
FG12943Z,33,1,0,0,0,1,12,0,0,0,0,0.0
FG12944P,37,1,23,2,0,1,19,0,0,0,0,0.12
FG12945K,23,0,11,0,0,0,20,1,1,0,0,0.0
FG12946I,35,0,20,0,0,0,23,0,0,0,0,0.11
FG12947D,20,1,0,0,0,0,11,1,0,0,0,0.0
FG12948T,32,0,9,1,1,1,12,0,0,0,0,0.0
FG12949I,17,0,14,0,0,1,1,0,1,0,0,0.08
FG12950X,48,0,2,1,0,0,16,0,0,0,0,0.02
FG12951Y,42,0,25,2,0,0,22,0,0,0,0,0.05
FG12952E,39,1,7,0,0,0,3,1,0,0,0,0.0
FG12953K,49,0,4,1,0,0,9,0,0,0,0,0.0
FG12954T,24,0,22,0,0,0,10,0,0,0,0,0.01
FG12955A,34,0,10,1,0,0,7,0,0,0,0,0.0
FG12956Q,44,0,7,1,0,0,12,1,0,0,0,0.0
FG12957Z,32,0,10,1,0,1,15,1,0,0,0,0.0
FG12958T,46,0,21,0,0,0,14,1,0,0,0,0.1
FG12959J,22,0,16,0,0,0,22,0,0,0,0,0.01
FG12960Y,27,0,9,2,0,0,24,0,0,0,0,0.0
FG12961R,28,0,2,1,1,0,15,1,0,0,0,0.01
FG12962V,31,0,19,0,0,0,4,1,0,0,0,0.01
FG12963I,52,1,20,0,0,0,12,0,0,1,1,0.98
FG12964M,48,1,6,1,0,1,10,0,0,0,0,0.0
FG12965O,31,0,21,0,0,1,12,0,0,0,0,0.07
FG12966H,38,0,8,1,0,1,9,1,0,0,0,0.0
FG12967D,30,0,14,1,0,0,11,1,1,0,0,0.0
FG12968G,16,0,3,1,0,0,22,1,0,0,0,0.0
FG12969V,37,1,17,0,0,0,8,0,0,0,0,0.05
FG12970H,17,1,0,1,0,0,10,1,1,0,0,0.0
FG12971K,33,0,1,1,0,1,13,1,0,0,0,0.0
FG12972O,21,1,0,1,0,0,13,1,0,0,0,0.0
FG12973L,30,1,10,0,0,0,3,0,0,0,0,0.0
FG12974D,44,1,11,1,0,1,10,0,0,0,0,0.09
FG12975P,36,1,1,1,1,1,13,1,0,0,0,0.01
FG12976V,47,0,21,0,0,0,4,1,0,0,0,0.15
FG12977O,26,0,11,1,1,0,24,1,0,0,0,0.04
FG12978F,39,0,14,0,0,0,24,0,0,0,0,0.01
FG12979K,37,1,16,0,0,0,10,1,0,1,1,0.65
FG12980I,37,0,10,1,0,0,25,1,0,0,0,0.02
FG12981J,47,0,14,1,0,0,16,0,0,0,0,0.05
FG12982Y,41,0,13,2,0,0,12,0,0,0,0,0.0
FG12983M,37,0,4,1,1,0,5,1,0,0,0,0.0
FG12984F,18,1,11,2,1,0,20,1,0,0,0,0.03
FG12985K,38,0,24,1,0,0,25,0,1,1,1,0.75
FG12986P,31,0,7,0,0,1,12,0,0,0,0,0.0
FG12987D,34,1,20,0,0,0,12,1,0,0,0,0.08
FG12988Q,23,1,18,2,0,0,12,0,1,0,0,0.0
FG12989X,22,1,25,2,0,0,14,1,0,0,0,0.01
FG12990M,49,0,9,1,0,0,20,0,0,0,0,0.0
FG12991J,40,1,0,1,0,0,22,0,0,0,0,0.0
FG12992Q,35,1,0,0,0,0,23,0,0,0,0,0.02
FG12993T,32,0,13,1,0,0,25,0,0,0,0,0.0
FG12994R,27,1,1,1,0,0,15,1,0,0,0,0.0
FG12995K,36,0,9,1,0,0,25,0,0,0,0,0.0
FG12996Y,38,1,0,2,0,0,11,0,0,0,0,0.02
FG12997P,23,0,3,1,0,0,19,1,0,0,0,0.0
FG12998C,37,1,3,1,0,0,9,0,0,0,0,0.0
FG12999V,32,1,22,2,0,0,6,0,0,0,0,0.0
FG13000E,17,0,15,0,0,0,17,0,0,0,0,0.01
FG13001W,27,1,25,2,0,0,23,0,0,0,0,0.0
FG13002W,29,1,1,1,0,0,13,0,0,0,0,0.0
FG13003Y,37,1,12,1,0,0,1,0,0,0,0,0.0
FG13004H,40,1,2,1,0,0,14,0,0,0,0,0.0
FG13005Z,21,0,8,1,0,0,9,0,0,0,0,0.0
FG13006D,39,0,2,1,1,0,18,1,0,0,0,0.0
FG13007O,19,0,25,2,0,0,5,0,0,0,0,0.0
FG13008H,44,1,18,2,0,0,24,1,0,0,0,0.47
FG13009T,31,0,9,1,1,0,21,1,0,0,0,0.01
FG13010H,33,0,6,1,0,0,2,1,0,0,0,0.0
FG13011P,48,0,15,1,0,0,18,0,0,0,0,0.09
FG13012P,23,0,5,1,0,0,16,0,0,0,0,0.0
FG13013R,20,0,0,1,0,0,18,0,0,0,0,0.0
FG13014G,28,1,0,1,0,0,8,1,0,0,0,0.0
FG13015U,46,1,6,1,0,0,6,0,0,0,0,0.0
FG13016M,18,0,8,1,0,0,14,0,0,0,0,0.0
FG13017C,18,1,15,1,0,0,10,1,0,0,0,0.06
FG13018A,31,1,2,1,0,1,15,0,1,0,0,0.0
FG13019S,42,0,5,1,0,0,15,0,0,0,0,0.0
FG13020C,48,0,27,2,0,1,16,0,1,1,1,0.81
FG13021Y,30,1,2,1,0,0,24,1,0,0,0,0.0
FG13022A,31,0,22,2,0,0,9,0,0,0,0,0.02
FG13023R,45,0,9,2,0,0,24,0,0,0,0,0.0
FG13024W,18,0,16,2,0,0,11,1,0,0,0,0.01
FG13025L,31,0,10,0,0,0,24,0,0,0,0,0.0
FG13026C,36,1,19,0,0,0,1,1,1,0,0,0.2
FG13027X,39,1,30,2,0,0,4,0,0,0,0,0.12
FG13028P,29,1,6,1,0,0,3,1,0,0,0,0.0
FG13029U,35,0,13,1,0,0,4,0,0,0,0,0.0
FG13030Y,18,0,14,2,0,0,20,0,0,0,0,0.02
FG13031T,27,0,18,0,0,0,17,0,0,0,0,0.0
FG13032R,39,0,21,2,0,0,25,0,0,0,0,0.08
FG13033B,26,0,4,0,0,0,24,1,0,0,0,0.0
FG13034J,35,0,24,2,0,0,21,1,1,1,1,0.78
FG13035I,39,1,0,0,1,0,8,0,0,0,0,0.04
FG13036G,33,1,5,0,0,1,16,1,0,0,0,0.01
FG13037D,35,0,22,0,0,0,5,0,0,1,1,0.71
FG13038W,24,1,13,2,0,0,13,0,0,0,0,0.0
FG13039O,34,1,19,2,0,0,14,1,0,0,0,0.3
FG13040W,41,0,16,2,0,0,17,0,0,0,0,0.14
FG13041T,36,1,3,0,0,0,10,1,0,0,0,0.04
FG13042L,28,0,15,1,0,0,8,1,0,0,0,0.0
FG13043Q,37,1,4,1,0,0,10,0,0,0,0,0.0
FG13044D,43,1,28,2,0,0,8,0,0,0,0,0.33
FG13045W,17,1,10,0,0,0,7,1,1,0,0,0.0
FG13046T,46,0,3,1,0,0,20,0,1,0,0,0.0
FG13047T,31,1,4,1,0,1,25,1,0,0,0,0.0
FG13048H,39,0,11,2,0,0,7,0,0,0,0,0.0
FG13049M,45,0,27,2,0,0,4,0,0,0,0,0.52
FG13050R,22,0,24,2,0,0,20,0,0,0,0,0.0
FG13051E,28,1,16,0,0,0,3,0,0,0,0,0.01
FG13052S,32,1,0,1,0,0,18,1,0,0,0,0.0
FG13053O,27,0,7,1,0,0,11,0,0,0,0,0.0
FG13054G,32,0,1,1,1,1,13,1,0,0,0,0.0
FG13055A,39,1,43,2,1,0,21,0,1,1,1,0.66
FG13056Q,29,1,4,1,0,0,15,0,1,0,0,0.0
FG13057D,37,0,7,0,0,0,17,1,0,0,0,0.0
FG13058W,24,1,15,0,0,1,8,0,0,0,0,0.02
FG13059H,51,1,21,0,0,0,16,0,0,1,1,0.98
FG13060O,39,1,26,2,1,0,15,1,0,0,0,0.04
FG13061H,31,1,0,1,0,1,11,1,1,0,0,0.0
FG13062K,33,0,19,0,0,0,18,0,0,0,0,0.16
FG13063B,29,1,2,1,0,0,11,0,0,0,0,0.0
FG13064Z,20,0,1,1,0,0,10,0,1,0,0,0.0
FG13065S,37,1,8,1,0,0,12,0,0,0,0,0.0
FG13066R,20,0,10,1,0,0,10,1,0,0,0,0.0
FG13067P,37,1,13,0,0,0,20,0,0,1,1,0.6
FG13068P,38,1,9,0,0,0,12,1,0,0,0,0.0
FG13069Q,42,1,7,1,1,0,16,1,0,0,0,0.01
FG13070A,22,1,8,1,1,0,11,1,0,0,0,0.0
FG13071U,36,0,17,1,0,0,21,1,0,0,0,0.12
FG13072D,36,1,12,2,0,0,16,0,1,0,0,0.02
FG13073S,40,0,4,1,0,0,16,0,1,0,0,0.0
FG13074A,28,1,15,0,0,0,24,1,0,0,0,0.0
FG13075E,18,0,15,0,0,1,6,1,0,0,0,0.07
FG13076C,43,0,10,0,0,0,25,0,0,0,0,0.01
FG13077H,39,1,11,1,0,0,5,0,0,0,0,0.0
FG13078T,37,1,19,0,0,0,15,1,0,0,0,0.22
FG13079V,51,1,39,0,0,1,16,0,0,1,1,0.94
FG13080C,46,1,17,0,0,0,16,1,0,0,0,0.1
FG13081B,36,1,6,0,0,0,16,0,0,0,0,0.03
FG13082A,16,0,23,2,0,0,4,0,0,0,0,0.0
FG13083N,24,0,11,1,1,0,7,1,0,0,0,0.0
FG13084I,33,0,28,2,0,0,23,0,0,0,0,0.01
FG13085K,38,0,4,0,0,0,16,0,0,0,0,0.01
FG13086P,33,0,15,0,0,0,17,0,0,0,0,0.07
FG13087N,47,1,0,1,0,0,14,0,0,0,0,0.0
FG13088X,19,0,8,1,0,0,16,1,0,0,0,0.0
FG13089K,37,0,18,0,0,0,5,0,1,0,0,0.13
FG13090R,17,1,9,0,0,0,18,1,0,0,0,0.0
FG13091K,41,0,35,1,0,0,17,0,0,1,1,0.93
FG13092Z,35,1,15,0,0,1,16,0,0,1,1,0.61
FG13093Z,38,0,10,1,0,0,8,1,0,0,0,0.0
FG13094V,26,0,30,2,0,0,4,0,0,0,0,0.0
FG13095E,47,1,21,2,1,0,25,0,0,0,0,0.38
FG13096V,45,0,45,1,0,0,21,0,0,1,1,0.86
FG13097Q,41,1,19,2,0,1,21,0,0,0,0,0.05
FG13098P,32,1,15,2,0,0,6,0,0,0,0,0.05
FG13099A,38,1,12,1,0,0,18,0,0,0,0,0.02
FG13100P,26,0,15,0,0,0,19,0,0,0,0,0.0
FG13101T,45,1,6,1,0,0,6,0,0,0,0,0.0
FG13102B,22,1,15,0,0,1,23,0,1,0,0,0.01
FG13103N,47,0,42,1,0,0,15,0,0,1,1,0.8
FG13104O,27,1,0,1,0,0,22,1,1,0,0,0.0
FG13105I,36,1,4,1,0,1,21,1,0,0,0,0.0
FG13106L,20,0,12,2,0,0,14,0,0,0,0,0.0
FG13107W,39,1,24,2,0,0,5,0,0,1,1,0.21
FG13108T,39,1,8,1,0,0,2,0,0,0,0,0.0
FG13109A,19,1,0,1,1,0,19,1,0,0,0,0.0
FG13110K,24,1,25,2,0,0,6,1,0,0,0,0.03
FG13111C,32,0,12,1,0,0,16,0,0,0,0,0.01
FG13112S,30,1,9,0,1,0,2,1,0,0,0,0.0
FG13113C,21,1,22,2,1,1,9,0,0,0,0,0.02
FG13114E,38,1,15,2,0,0,18,1,1,0,0,0.13
FG13115H,38,0,8,1,0,0,14,1,0,0,0,0.0
FG13116Z,33,1,3,1,0,0,13,0,0,0,0,0.01
FG13117L,26,1,14,2,0,0,16,0,0,0,0,0.0
FG13118W,46,0,5,1,0,0,12,0,0,0,0,0.0
FG13119U,32,1,5,1,0,0,25,1,0,0,0,0.0
FG13120C,29,1,11,1,0,0,21,0,0,0,0,0.0
FG13121Y,27,0,0,1,1,0,13,1,0,0,0,0.0
FG13122P,40,0,20,0,0,0,5,1,1,0,0,0.06
FG13123N,31,1,17,0,0,0,11,1,1,0,0,0.08
FG13124H,35,0,10,2,0,0,15,0,1,0,0,0.01
FG13125P,42,1,13,0,0,0,9,1,1,0,0,0.01
FG13126T,18,0,4,1,0,0,2,1,0,0,0,0.0
FG13127C,48,0,3,1,0,0,10,0,0,0,0,0.0
FG13128T,35,0,15,2,0,1,16,0,0,1,1,0.68
FG13129T,29,0,0,1,0,1,9,1,0,0,0,0.0
FG13130H,33,0,35,1,0,0,11,1,0,1,1,0.81
FG13131N,35,0,12,2,0,0,6,0,0,0,0,0.02
FG13132A,45,0,32,0,1,0,9,0,0,1,1,0.66
FG13133X,35,1,9,1,0,0,25,0,0,0,0,0.0
FG13134F,36,0,16,2,0,0,12,0,0,0,0,0.04
FG13135I,38,0,21,2,0,1,19,0,0,0,0,0.12
FG13136R,46,0,11,1,0,0,18,0,0,0,0,0.03
FG13137N,23,1,21,1,0,0,17,0,0,0,0,0.0
FG13138I,38,0,9,1,0,1,22,0,1,0,0,0.0
FG13139E,30,0,17,0,0,0,18,0,0,0,0,0.0
FG13140K,43,1,19,2,0,0,11,0,0,0,0,0.17
FG13141A,18,0,9,2,0,0,11,0,0,0,0,0.0
FG13142H,34,1,8,1,0,0,13,0,0,0,0,0.0
FG13143Z,28,1,12,0,1,0,15,1,0,0,0,0.0
FG13144Y,38,1,6,1,0,0,22,1,0,0,0,0.0
FG13145R,39,1,12,0,0,0,8,1,1,0,0,0.02
FG13146V,57,0,23,1,0,0,17,1,0,1,1,1.0
FG13147X,25,0,8,1,0,0,13,0,1,0,0,0.0
FG13148G,32,0,9,1,0,0,12,0,1,0,0,0.0
FG13149H,25,0,2,1,0,0,10,1,0,0,0,0.0
FG13150T,44,1,5,1,0,1,5,0,1,0,0,0.01
FG13151O,31,1,14,2,0,0,22,0,0,0,0,0.0
FG13152M,30,1,44,1,0,0,2,1,0,1,1,0.76
FG13153Y,30,1,10,1,0,0,11,0,0,0,0,0.0
FG13154L,25,0,15,2,0,0,14,0,1,0,0,0.03
FG13155I,19,1,17,0,0,0,1,0,0,0,0,0.0
FG13156C,20,1,9,1,0,0,1,0,1,0,0,0.0
FG13157N,35,1,13,1,0,0,13,1,0,0,0,0.0
FG13158Q,48,0,15,0,0,0,3,0,0,0,0,0.05
FG13159Z,39,1,13,1,1,1,3,1,0,0,0,0.03
FG13160Z,27,0,5,0,0,1,24,0,0,0,0,0.0
FG13161F,39,1,0,1,0,0,13,1,0,0,0,0.0
FG13162P,29,0,6,1,0,0,7,0,0,0,0,0.0
FG13163I,28,1,2,1,0,0,13,0,1,0,0,0.0
FG13164Q,24,0,4,0,1,0,16,0,1,0,0,0.0
FG13165J,17,0,25,2,1,0,19,0,0,0,0,0.2
FG13166Q,32,0,1,1,0,0,24,0,0,0,0,0.0
FG13167B,35,1,10,0,0,1,22,1,0,0,0,0.041
FG13168J,33,1,11,1,0,0,16,1,0,0,0,0.03
FG13169B,31,1,16,1,0,1,2,1,1,0,0,0.07
FG13170N,26,1,16,2,0,0,24,0,0,0,0,0.0
FG13171C,42,0,15,1,0,0,21,0,0,0,0,0.04
FG13172M,20,1,9,1,0,0,21,0,1,0,0,0.0
FG13173P,42,1,12,0,1,1,6,0,0,0,0,0.1
FG13174J,25,0,21,2,0,0,7,0,0,0,0,0.0
FG13175T,27,0,5,2,0,0,24,0,0,0,0,0.0
FG13176Q,19,1,13,1,0,0,21,1,1,0,0,0.03
FG13177E,29,0,11,1,0,0,16,1,0,0,0,0.0
FG13178N,43,0,4,1,0,0,21,0,0,0,0,0.0
FG13179B,42,1,0,1,0,0,15,1,0,0,0,0.0
FG13180D,45,1,10,1,0,0,19,0,0,0,0,0.0
FG13181B,41,1,4,1,0,0,23,0,0,0,0,0.0
FG13182J,24,0,28,2,0,0,19,0,0,0,0,0.0
FG13183J,31,1,7,1,0,0,16,1,0,0,0,0.0
FG13184Y,28,1,10,0,0,0,18,0,1,0,0,0.0
FG13185C,49,0,18,2,0,0,17,0,1,0,0,0.42
FG13186D,23,0,11,2,0,0,24,1,0,0,0,0.0
FG13187E,43,0,17,1,0,0,21,0,0,0,0,0.11
FG13188C,41,1,9,1,0,0,1,0,0,0,0,0.0
FG13189R,25,1,8,1,0,0,16,0,0,0,0,0.0
FG13190C,57,0,34,1,0,0,16,0,1,1,1,0.96
FG13191M,43,1,12,1,0,0,24,0,0,0,0,0.08
FG13192P,57,1,30,2,0,1,5,1,0,1,1,0.96
FG13193W,48,0,26,1,0,0,21,1,0,1,1,0.91
FG13194C,17,1,14,0,0,0,25,0,0,0,0,0.0
FG13195X,44,0,25,2,0,0,9,1,0,1,1,0.78
FG13196K,42,1,4,1,0,0,13,0,0,0,0,0.0
FG13197O,18,0,3,1,0,0,18,0,0,0,0,0.0
FG13198E,32,0,2,0,0,0,10,0,0,0,0,0.01
FG13199M,41,1,2,0,0,0,9,1,1,0,0,0.0
FG13200S,36,0,12,0,1,0,19,0,1,0,0,0.0
FG13201T,39,0,2,1,0,0,12,1,0,0,0,0.0
FG13202E,37,1,9,2,0,0,20,0,0,0,0,0.01
FG13203O,47,0,3,1,0,0,13,0,0,0,0,0.0
FG13204M,24,1,6,1,0,0,25,0,0,0,0,0.0
FG13205N,28,1,9,0,0,0,20,0,0,0,0,0.0
FG13206S,27,1,0,1,0,0,16,0,0,0,0,0.0
FG13207D,43,1,15,1,0,0,1,0,0,0,0,0.01
FG13208H,44,1,34,1,0,0,11,0,0,1,1,0.99
FG13209N,39,1,0,1,0,0,20,1,1,0,0,0.0
FG13210S,44,1,17,0,1,0,21,1,0,1,1,0.68
FG13211V,24,1,11,0,0,0,22,0,0,0,0,0.0
FG13212T,27,1,8,0,0,0,23,0,0,0,0,0.0
FG13213P,49,0,9,0,0,0,16,0,0,0,0,0.06
FG13214X,41,1,10,1,0,0,16,1,0,0,0,0.0
FG13215O,21,0,4,1,1,0,3,0,0,0,0,0.0
FG13216C,18,0,1,0,0,0,10,0,0,0,0,0.01
FG13217J,57,0,28,2,0,0,5,0,0,1,1,0.98
FG13218N,27,0,11,1,0,1,21,1,1,0,0,0.01
FG13219D,41,0,13,1,0,0,7,0,0,0,0,0.02
FG13220A,24,1,9,1,0,0,1,1,1,0,0,0.01
FG13221W,42,0,11,0,0,0,25,0,0,0,0,0.0
FG13222A,49,1,15,0,0,0,2,1,0,0,0,0.11
FG13223Z,43,0,3,1,0,0,14,1,0,0,0,0.0
FG13224G,36,0,19,0,0,0,24,0,0,0,0,0.06
FG13225B,25,1,9,2,0,0,15,1,0,0,0,0.0
FG13226D,26,0,6,1,0,1,22,1,0,0,0,0.0
FG13227L,47,0,27,2,0,0,24,1,0,0,0,0.6
FG13228M,42,1,2,1,0,0,12,0,0,0,0,0.0
FG13229K,34,1,0,1,0,1,12,0,0,0,0,0.0
FG13230Y,30,1,21,2,0,1,8,0,0,0,0,0.09
FG13231H,17,0,25,2,0,0,2,0,0,0,0,0.0
FG13232M,25,0,11,0,0,1,22,0,0,0,0,0.0
FG13233A,30,0,7,1,0,1,1,1,1,0,0,0.0
FG13234I,23,1,10,1,0,1,16,0,1,0,0,0.0
FG13235Y,36,1,24,2,0,0,25,1,0,0,0,0.36
FG13236Y,44,1,10,0,0,0,23,1,1,0,0,0.0
FG13237N,36,1,20,2,0,0,1,0,0,1,1,0.72
FG13238H,36,1,8,1,0,1,7,1,0,0,0,0.02
FG13239A,43,1,3,2,0,0,15,0,1,0,0,0.0
FG13240A,37,0,21,2,0,0,8,0,0,0,0,0.07
FG13241K,31,0,7,0,0,0,6,0,0,0,0,0.0
FG13242C,18,1,8,1,0,0,21,0,1,0,0,0.0
FG13243J,46,1,14,1,0,0,14,0,1,0,0,0.01
FG13244Z,34,1,1,1,0,0,8,0,0,0,0,0.0
FG13245Q,42,0,13,1,0,0,16,1,1,0,0,0.09
FG13246I,38,1,4,1,0,0,6,0,0,0,0,0.0
FG13247M,26,1,4,1,0,0,2,0,0,0,0,0.0
FG13248Z,38,0,2,0,0,1,22,0,0,0,0,0.025
FG13249U,19,0,6,1,0,0,16,1,1,0,0,0.0
FG13250G,41,1,15,2,0,0,25,1,0,0,0,0.08
FG13251O,36,1,14,1,1,1,11,1,1,0,0,0.03
FG13252E,39,1,11,0,1,0,12,0,1,0,0,0.07
FG13253J,44,0,7,1,0,0,21,0,1,0,0,0.01
FG13254N,38,0,8,0,0,0,16,1,0,0,0,0.0
FG13255C,38,1,28,2,0,0,16,0,0,0,0,0.09
FG13256D,27,0,19,2,0,0,15,0,0,0,0,0.03
FG13257J,27,1,17,0,0,0,4,1,0,0,0,0.0
FG13258E,46,1,6,1,0,0,16,1,1,0,0,0.0
FG13259Y,48,0,12,2,1,0,14,0,0,0,0,0.08
FG13260P,33,0,28,2,0,0,8,0,0,0,0,0.0
FG13261W,35,1,10,2,0,0,23,1,0,0,0,0.02
FG13262U,23,1,10,1,0,0,24,1,0,0,0,0.0
FG13263C,45,1,17,2,0,0,20,0,0,0,0,0.14
FG13264L,40,1,15,1,0,0,2,0,1,0,0,0.0
FG13265J,53,0,38,1,0,0,18,1,1,1,1,0.95
FG13266V,27,1,0,1,0,0,10,1,0,0,0,0.0
FG13267E,31,1,8,1,0,1,13,0,0,0,0,0.0
FG13268F,37,0,10,0,0,0,7,1,0,0,0,0.08
FG13269R,42,0,14,2,0,1,16,0,0,0,0,0.21
FG13270T,31,0,14,2,0,0,11,0,1,0,0,0.02
FG13271S,28,0,13,2,0,0,5,0,0,0,0,0.0
FG13272W,42,1,2,0,0,0,14,0,0,0,0,0.03
FG13273S,42,0,4,0,0,0,17,0,1,0,0,0.01
FG13274W,25,0,6,1,0,0,3,1,0,0,0,0.0
FG13275D,48,1,16,2,0,0,3,0,0,0,0,0.09
FG13276R,46,0,11,0,0,0,2,0,0,0,0,0.05
FG13277W,36,1,12,0,0,0,5,0,0,0,0,0.09
FG13278R,34,1,18,0,1,0,4,0,1,1,1,0.78
FG13279O,39,0,23,2,0,1,7,0,0,0,0,0.04
FG13280Q,28,0,1,1,0,0,10,0,0,0,0,0.0
FG13281C,35,0,8,1,0,0,3,1,0,0,0,0.0
FG13282R,19,0,19,0,0,0,22,0,0,0,0,0.0
FG13283R,41,0,11,1,0,0,5,0,0,0,0,0.0
FG13284W,19,1,26,1,0,0,12,0,0,0,0,0.01
FG13285X,39,1,11,1,0,0,7,0,0,0,0,0.0
FG13286Q,31,1,5,1,0,0,13,0,0,0,0,0.0
FG13287G,29,0,19,2,0,1,4,0,0,0,0,0.01
FG13288K,28,1,5,1,1,0,6,1,0,0,0,0.0
FG13289L,31,1,12,0,0,0,14,0,0,0,0,0.0
FG13290W,49,0,4,1,0,1,10,0,0,0,0,0.0
FG13291P,17,0,3,1,0,0,15,0,0,0,0,0.0
FG13292A,46,1,17,0,0,0,13,1,1,0,0,0.23
FG13293X,38,1,35,1,0,0,25,0,0,1,1,0.92
FG13294K,36,1,40,2,0,0,16,0,0,1,1,0.97
FG13295T,24,0,12,0,0,0,6,1,0,0,0,0.0
FG13296Y,31,1,9,1,0,0,22,0,0,0,0,0.0
FG13297P,23,0,19,0,0,1,22,0,0,0,0,0.0
FG13298F,24,1,17,0,0,0,23,1,1,0,0,0.01
FG13299G,45,1,4,1,0,0,20,0,0,0,0,0.0
FG13300R,38,0,0,1,0,0,9,1,0,0,0,0.0
FG13301J,47,1,17,1,0,0,11,1,0,1,1,0.75
FG13302Q,36,1,14,0,0,0,16,1,0,0,0,0.0
FG13303L,23,1,14,0,0,1,15,0,0,0,0,0.0
FG13304K,46,0,8,2,0,0,23,0,0,0,0,0.0
FG13305C,46,0,5,0,0,0,4,1,0,0,0,0.0
FG13306B,39,1,9,0,0,0,20,0,0,0,0,0.01
FG13307C,38,1,16,0,0,0,13,0,0,0,0,0.14
FG13308N,34,1,23,0,0,0,12,1,0,0,0,0.16
FG13309V,34,0,4,1,0,0,4,1,1,0,0,0.0
FG13310G,23,0,16,2,0,0,22,0,0,0,0,0.0
FG13311L,38,0,10,0,0,0,16,1,0,0,0,0.0
FG13312R,29,0,15,2,0,0,20,0,0,0,0,0.01
FG13313R,23,1,19,0,0,0,7,1,0,0,0,0.0
FG13314S,31,1,3,1,0,0,15,1,0,0,0,0.0
FG13315V,40,1,45,0,0,0,9,1,0,1,1,0.92
FG13316O,33,1,7,1,1,0,5,1,0,0,0,0.01
FG13317W,24,1,9,0,0,0,19,0,0,0,0,0.0
FG13318C,46,0,1,1,0,0,9,0,0,0,0,0.0
FG13319J,40,0,12,2,0,0,25,0,0,0,0,0.04
FG13320M,35,0,5,0,0,0,4,0,0,0,0,0.01
FG13321E,25,1,9,0,0,0,18,0,0,0,0,0.0
FG13322N,19,0,0,1,0,0,22,0,1,0,0,0.0
FG13323I,37,0,22,2,0,0,11,0,0,0,0,0.07
FG13324R,44,0,29,0,0,0,4,0,0,0,0,0.22
FG13325R,39,1,16,0,0,0,22,0,0,1,1,0.79
FG13326G,35,1,3,1,0,1,15,1,1,0,0,0.0
