Simulated Returns,Simulated Index Values
0.0435,6148.52
-0.0379,5667.44
-0.0088,5834.9
0.036,6102.02
-0.0155,5795.97
-0.0536,5579.15
-0.0212,5763.34
-0.0138,5805.92
0.0268,6046.54
-0.0469,5616.94
-0.0679,5500.14
-0.0336,5692.29
0.0589,6243.74
-0.0817,5424.65
0.0136,5966.97
-0.0122,5814.89
-0.0337,5691.2
-0.0547,5573.02
0.0033,5905.82
0.0533,6208.52
-0.0308,5708.04
0.0872,6422.75
-0.0327,5697.08
-0.0407,5651.73
-0.0183,5780.05
-0.0373,5670.93
0.0128,5962.34
0.0198,6004.35
0.0249,6035.12
0.0376,6112.39
0.0087,5938.27
0.045,6157.74
0.0408,6131.58
-0.0048,5858.3
0.0509,6194.07
-0.0008,5881.81
-0.0132,5809.62
0.0307,6069.97
0.0453,6159.08
0.0058,5921.0
0.0343,6091.85
-0.0165,5790.3
0.0097,5944.07
0.0906,6445.02
-0.0062,5850.4
-0.0214,5761.77
0.0131,5964.21
-0.0218,5759.47
0.055,6219.5
0.0078,5932.61
-0.0322,5700.1
-0.0226,5755.08
-0.0008,5881.71
-0.0148,5800.34
-0.0483,5609.17
-0.0474,5614.06
-0.0264,5732.93
0.0004,5888.88
0.0047,5914.53
-0.0401,5655.01
-0.0572,5559.28
-0.0195,5773.16
0.0698,6312.12
0.0121,5958.21
-0.0013,5879.16
0.0278,6052.39
0.0023,5900.33
-0.0348,5685.25
-0.0107,5823.82
-0.0166,5789.92
-0.0228,5754.06
0.0176,5991.14
0.0129,5962.91
-0.0093,5832.27
-0.0486,5607.12
0.0455,6160.28
0.0156,5979.22
-0.0667,5506.89
-0.0487,5606.55
-0.0495,5602.18
-0.0896,5381.95
-0.0846,5409.24
0.0183,5995.54
-0.109,5278.78
-0.0217,5760.31
0.0374,6110.96
-0.0106,5824.69
-0.0214,5762.12
-0.0553,5570.08
0.0333,6085.78
0.0244,6031.92
-0.0057,5852.86
0.0026,5901.64
0.0241,6030.05
0.0827,6394.05
0.0078,5932.82
-0.0345,5686.82
-0.0345,5687.13
-0.0142,5803.75
-0.0395,5658.65
-0.0387,5662.94
0.0034,5906.67
0.0697,6311.36
0.0329,6083.44
-0.0191,5775.34
-0.039,5661.52
-0.0229,5753.15
0.0535,6210.26
0.0518,6199.82
-0.0222,5757.05
-0.0053,5855.15
-0.0614,5535.98
0.0179,5992.71
-0.0098,5829.05
0.0136,5967.33
0.0053,5918.01
-0.01,5827.98
0.0503,6190.13
-0.035,5684.18
0.0267,6046.02
0.0284,6055.89
0.0042,5911.09
0.0028,5902.89
0.0345,6093.34
-0.0415,5647.45
-0.0113,5820.27
0.062,6263.1
-0.0159,5793.87
0.0045,5912.81
0.064,6275.69
0.0535,6210.11
-0.0301,5712.13
-0.0156,5795.26
-0.0102,5827.05
-0.0588,5550.4
0.0066,5925.61
-0.0252,5739.85
-0.0502,5598.14
-0.0027,5870.56
0.03,6066.11
0.0042,5911.14
-0.0688,5495.29
-0.0157,5794.74
-0.0273,5728.01
-0.0155,5796.11
0.0015,5895.41
-0.0267,5731.41
0.0349,6095.78
-0.0642,5520.57
0.0207,6009.84
0.0119,5956.94
-0.0363,5676.61
0.0016,5895.68
0.0019,5897.59
-0.0635,5524.35
-0.02,5770.08
0.019,5999.52
-0.0378,5667.93
-0.0441,5632.39
-0.0708,5484.05
0.0369,6107.74
0.0123,5959.28
-0.0672,5503.94
-0.0036,5865.59
-0.0258,5736.82
-0.0539,5577.43
0.0348,6094.79
-0.0445,5630.56
-0.0108,5823.47
0.0096,5943.32
0.013,5963.86
0.0193,6001.24
-0.0145,5801.67
-0.0304,5710.55
0.0156,5978.87
-0.0036,5865.63
0.0126,5961.27
0.0118,5956.19
-0.0085,5836.86
-0.0042,5861.91
0.0133,5965.18
0.0584,6240.26
0.0314,6074.44
-0.0692,5492.72
0.0355,6099.27
-0.0268,5730.61
0.0312,6073.3
-0.019,5775.67
-0.0395,5658.76
-0.0218,5759.74
0.0215,6014.72
-0.0355,5681.07
-0.0275,5726.9
-0.0278,5725.3
-0.0576,5557.1
0.0134,5965.67
-0.0294,5715.8
-0.0363,5676.42
-0.0133,5808.61
-0.0146,5801.32
-0.0535,5579.78
-0.0346,5686.34
-0.0311,5706.1
0.0016,5895.71
0.0206,6009.02
0.0464,6166.07
-0.0056,5853.48
0.0409,6132.6
-0.0075,5842.77
0.0445,6154.48
0.0644,6278.03
-0.0438,5634.03
0.0415,6136.24
0.0363,6104.35
-0.008,5839.9
-0.0795,5436.52
-0.002,5874.75
0.0413,6135.01
0.01,5945.98
-0.0207,5766.19
-0.0224,5756.44
0.0141,5969.93
-0.0757,5457.36
0.0132,5964.84
-0.0435,5636.09
0.0277,6052.07
0.0424,6141.36
-0.0941,5357.64
0.0655,6284.94
-0.032,5701.21
0.0389,6120.19
0.0543,6214.96
0.0147,5973.52
-0.0446,5630.03
-0.0196,5772.36
0.02,6005.64
0.0478,6174.9
-0.0765,5453.15
-0.0121,5815.57
0.0298,6064.91
-0.0023,5873.02
0.0513,6196.55
-0.0351,5683.34
-0.0882,5389.7
-0.0537,5578.96
0.0034,5906.65
0.044,6151.64
-0.0114,5820.1
0.0454,6159.99
-0.0314,5704.76
-0.0157,5794.77
0.0453,6159.45
-0.0456,5624.17
-0.0216,5760.49
-0.029,5718.53
0.0206,6009.25
0.0257,6039.78
-0.0059,5851.88
-0.0046,5859.62
0.0131,5964.2
-0.1031,5310.01
-0.0886,5387.61
-0.0117,5818.18
0.0175,5990.58
-0.0469,5616.97
-0.0821,5422.52
-0.014,5804.55
-0.0062,5850.01
-0.0805,5431.42
-0.007,5845.4
-0.0557,5567.86
-0.0324,5698.63
-0.0066,5847.94
-0.007,5845.71
0.0015,5895.3
-0.0542,5575.86
0.0239,6028.98
0.0196,6003.36
-0.0141,5804.3
-0.0029,5869.64
0.0111,5952.54
-0.0745,5463.86
-0.0353,5682.56
0.037,6108.21
-0.0795,5436.47
0.0017,5896.77
-0.0394,5659.4
-0.0209,5764.88
0.0219,6017.12
0.0081,5934.61
-0.0267,5731.51
0.022,6017.57
0.0243,6031.62
0.0066,5925.54
-0.111,5268.31
-0.0186,5777.87
0.0012,5893.4
0.0327,6082.31
-0.0321,5700.39
-0.0461,5621.3
-0.0275,5726.6
0.0427,6143.1
-0.0119,5817.13
-0.0145,5802.09
-0.0547,5572.97
0.0059,5921.32
0.0554,6221.61
-0.0795,5436.45
-0.0581,5554.49
-0.0357,5680.2
0.002,5898.26
0.0177,5991.39
0.044,6151.22
-0.0512,5592.86
0.0363,6103.9
-0.0131,5810.01
0.0031,5904.55
-0.0428,5640.09
0.118,6623.99
-0.0406,5652.13
-0.0205,5766.91
0.027,6047.44
-0.0201,5769.6
0.0409,6132.58
-0.0322,5700.13
-0.0524,5586.0
-0.0327,5697.36
-0.0118,5817.68
-0.0234,5750.13
-0.0835,5414.74
-0.008,5839.51
-0.0767,5452.03
-0.0714,5480.65
-0.0962,5346.79
-0.0037,5864.53
-0.0255,5738.46
0.0101,5946.18
0.0077,5932.33
-0.0129,5811.2
0.0048,5914.96
0.0512,6195.49
-0.0414,5647.98
-0.005,5857.24
0.0193,6001.32
-0.0193,5774.13
-0.0294,5715.84
-0.0633,5525.35
-0.0333,5693.88
0.014,5969.3
0.0592,6245.62
0.0712,6320.94
0.0393,6122.43
0.0541,6213.87
0.0609,6255.96
0.0085,5936.85
0.0265,6044.34
-0.0691,5493.7
-0.0257,5737.48
-0.0518,5589.61
0.056,6225.56
0.0381,6114.93
-0.0784,5442.78
0.0289,6059.37
-0.0199,5770.77
-0.0202,5768.74
0.0538,6211.71
0.0368,6107.42
0.0337,6088.07
-0.0104,5825.69
-0.0158,5794.09
-0.0191,5774.96
-0.0066,5847.88
0.0369,6107.77
-0.0638,5522.82
-0.0197,5771.75
-0.0237,5748.76
0.0844,6404.85
-0.0822,5421.8
-0.0043,5861.17
0.0125,5960.66
-0.0004,5884.02
0.0065,5924.85
0.0263,6043.71
-0.001,5880.41
0.0553,6221.47
-0.0425,5641.76
0.0301,6066.31
0.0339,6089.5
-0.0139,5805.22
0.0159,5980.83
-0.0159,5793.48
-0.0029,5869.26
-0.0284,5721.53
-0.015,5798.83
0.0025,5901.08
0.0049,5915.43
-0.0018,5875.74
-0.0021,5874.16
0.0219,6017.03
-0.0031,5868.53
0.0776,6361.83
-0.0112,5820.95
-0.0734,5470.01
0.0193,6001.2
-0.0035,5865.92
-0.0242,5745.98
0.0019,5897.85
0.0512,6196.06
-0.0122,5815.17
0.0711,6320.23
-0.0714,5481.17
-0.0388,5662.59
-0.0001,5885.84
0.0265,6044.55
-0.0521,5587.45
-0.006,5851.27
0.023,6023.45
-0.0205,5766.95
-0.0441,5632.69
0.0136,5966.89
-0.0013,5878.9
-0.0524,5586.26
0.0404,6128.95
-0.0364,5675.86
-0.0131,5809.75
-0.0007,5882.68
0.0051,5916.57
-0.0359,5679.01
0.0308,6070.57
0.0586,6241.56
-0.0018,5875.93
0.0193,6001.07
-0.0213,5762.36
0.0016,5896.19
0.0504,6190.61
0.0301,6066.62
0.0327,6082.21
-0.0265,5732.65
0.0449,6157.12
0.0089,5939.04
-0.0073,5843.63
0.0344,6092.54
0.0321,6078.43
-0.0424,5642.06
0.0054,5918.58
0.0488,6180.97
0.009,5939.89
0.0124,5959.95
0.0055,5918.77
-0.0128,5811.78
0.0081,5934.57
0.0016,5895.94
-0.031,5706.59
-0.0315,5703.95
0.01,5945.47
0.0309,6071.4
-0.0102,5826.86
-0.0331,5694.87
-0.0131,5809.7
-0.0075,5842.39
-0.0243,5745.45
0.0276,6051.14
-0.0758,5456.65
0.015,5975.47
-0.0163,5791.34
0.036,6102.63
-0.019,5775.73
-0.0044,5860.96
-0.0017,5876.75
0.0201,6006.15
0.035,6096.41
-0.0395,5658.72
0.0005,5889.26
0.0905,6443.88
-0.001,5880.57
0.0355,6099.13
-0.0119,5816.66
0.0009,5891.71
0.0075,5930.93
0.0536,6210.88
0.0114,5954.18
0.014,5969.39
0.0981,6493.2
0.0265,6044.43
-0.0034,5866.46
-0.0461,5621.37
-0.1259,5190.22
-0.0268,5731.14
-0.0538,5578.13
-0.0351,5683.55
0.0229,6023.19
0.0461,6164.51
-0.008,5839.76
-0.0601,5543.22
-0.018,5781.73
-0.0276,5726.03
-0.0583,5552.95
-0.0572,5559.51
0.0019,5897.45
-0.0267,5731.4
0.0146,5973.31
-0.0336,5692.26
0.0362,6103.58
-0.0482,5609.3
-0.0019,5875.61
-0.0802,5432.7
-0.0442,5631.97
-0.0303,5710.58
-0.0283,5722.14
0.0017,5896.71
-0.0609,5538.71
-0.0092,5832.56
-0.0995,5329.06
0.0036,5907.68
-0.073,5472.03
0.012,5957.59
-0.0639,5521.91
-0.0398,5657.12
0.0348,6095.0
0.0044,5912.48
-0.0367,5674.17
-0.0319,5701.82
-0.0932,5362.67
0.0361,6102.98
0.037,6108.31
-0.0332,5694.43
-0.0377,5668.89
-0.016,5793.0
-0.0119,5816.88
-0.0594,5547.32
-0.0109,5822.72
-0.0204,5767.83
-0.0429,5639.36
-0.0279,5724.71
-0.0188,5777.1
-0.0139,5805.44
-0.0174,5784.86
0.0201,6005.89
-0.0576,5557.2
0.0303,6067.62
0.0041,5910.67
-0.0467,5618.11
0.0303,6067.39
-0.0479,5611.09
0.032,6078.03
-0.0459,5622.32
0.0162,5982.56
-0.0146,5801.2
0.0406,6130.45
-0.0179,5782.37
-0.0479,5611.51
0.0324,6080.54
0.0179,5992.63
-0.0049,5857.93
-0.0071,5844.69
0.0527,6205.05
0.0316,6075.84
0.0167,5985.93
-0.067,5505.3
-0.021,5764.47
0.0393,6122.67
-0.1032,5309.58
0.0349,6095.78
-0.0082,5838.64
0.015,5975.62
-0.0144,5802.16
0.0311,6072.73
-0.0039,5863.81
-0.0378,5667.98
-0.0219,5759.27
0.0473,6171.49
0.0253,6037.3
-0.0352,5683.16
-0.043,5638.78
-0.0374,5670.51
0.0009,5892.09
0.0055,5919.26
-0.0363,5676.79
-0.0272,5728.81
-0.033,5695.66
0.067,6294.6
-0.0146,5801.4
-0.0431,5638.25
-0.0268,5730.79
-0.0636,5523.6
0.0066,5925.8
-0.0393,5659.62
-0.0002,5885.52
-0.0094,5831.53
-0.0346,5686.36
-0.0342,5688.58
-0.0442,5632.11
0.0066,5925.39
0.01,5945.68
0.0135,5966.77
0.0362,6103.75
-0.008,5839.61
-0.0392,5660.13
0.0042,5911.18
0.0448,6156.49
-0.0118,5817.63
0.0209,6010.61
0.0323,6079.83
-0.0226,5755.2
-0.0493,5603.39
-0.0222,5757.47
-0.0381,5666.27
-0.0422,5643.29
-0.0157,5795.05
0.0516,6198.17
0.0707,6317.83
0.0367,6106.61
0.0224,6020.08
-0.0339,5690.13
-0.0326,5697.68
-0.0237,5748.86
0.0192,6000.57
-0.0474,5614.07
-0.003,5868.94
-0.0004,5884.14
0.0761,6351.86
-0.0217,5760.24
-0.0048,5858.48
-0.0005,5883.69
-0.0555,5568.55
0.0313,6073.67
-0.0203,5768.42
-0.0649,5516.77
0.0126,5961.17
0.0164,5983.94
-0.045,5627.37
0.0015,5895.65
-0.0126,5812.8
0.0413,6135.03
-0.0027,5870.6
0.0422,6140.2
0.0528,6205.95
-0.0116,5818.72
0.0305,6068.82
-0.0064,5848.84
-0.0281,5723.2
-0.1045,5302.34
-0.0169,5787.97
-0.0092,5832.89
-0.0252,5739.96
-0.0433,5637.27
-0.0156,5795.44
-0.0253,5739.4
0.0282,6054.64
0.0826,6393.37
-0.0137,5806.38
-0.0083,5838.17
-0.0273,5728.15
0.0011,5892.85
0.0231,6024.35
-0.0076,5842.02
0.1095,6567.6
-0.0306,5708.95
-0.0015,5877.6
-0.0689,5494.57
-0.0362,5677.27
0.0953,6475.13
0.0119,5956.81
0.0066,5925.32
0.0083,5935.81
-0.0559,5566.29
0.0339,6089.33
0.0148,5974.48
0.0358,6100.81
0.0066,5925.74
-0.0271,5728.91
0.0224,6020.15
0.0747,6342.95
0.0117,5955.68
-0.0485,5607.69
-0.0157,5795.1
0.0046,5913.67
-0.0433,5637.06
0.0565,6228.79
-0.0128,5811.54
-0.064,5521.38
0.0167,5985.68
0.0189,5999.0
-0.0399,5656.18
-0.0458,5623.13
0.0142,5970.72
-0.0301,5712.19
0.0407,6130.98
0.0072,5928.98
0.1441,6799.14
0.0337,6088.33
-0.0565,5563.09
0.0611,6257.21
0.0132,5964.88
0.054,6213.32
-0.0707,5484.92
-0.0232,5751.31
-0.0017,5876.52
0.0526,6204.5
-0.0011,5879.83
-0.0162,5791.71
0.0342,6091.47
0.0301,6066.24
-0.0367,5674.16
-0.0728,5473.14
-0.0126,5812.79
-0.0575,5557.85
0.0172,5988.88
-0.0747,5463.03
0.0077,5932.05
0.0204,6007.62
-0.0069,5845.87
-0.0265,5732.74
-0.023,5752.73
0.0344,6092.84
-0.051,5593.64
-0.0583,5552.92
-0.0098,5829.26
-0.036,5678.65
-0.0296,5714.85
-0.0215,5761.51
-0.0535,5579.79
0.0261,6042.21
-0.0337,5691.55
0.0461,6164.25
-0.0573,5558.54
-0.0128,5811.43
0.0638,6274.63
0.019,5999.22
0.0232,6024.77
0.0331,6084.82
-0.0176,5783.78
0.0877,6426.22
-0.0151,5798.56
-0.0149,5799.23
-0.0419,5645.13
-0.04,5655.98
-0.0956,5349.93
0.0018,5896.87
0.065,6281.72
0.0147,5973.55
0.0398,6125.39
0.0063,5923.51
0.0295,6062.59
-0.0507,5595.67
0.02,6005.29
-0.046,5621.96
-0.0395,5658.65
-0.0051,5856.82
0.0529,6206.21
0.0141,5970.08
0.0115,5954.83
-0.0308,5707.8
-0.0042,5861.76
0.0281,6054.22
0.0299,6065.15
0.0446,6155.08
-0.011,5822.13
0.0116,5954.99
-0.0427,5640.59
0.0248,6034.37
-0.0248,5742.47
-0.0519,5589.06
0.0178,5992.5
-0.0032,5867.98
0.073,6332.59
-0.0359,5678.81
-0.0556,5568.23
-0.0469,5616.98
-0.0095,5830.76
0.0382,6115.66
-0.0269,5730.55
0.0358,6100.97
0.0254,6038.26
0.0465,6166.64
0.0178,5992.4
0.0051,5916.75
0.0546,6216.97
0.0464,6165.89
-0.0523,5586.42
0.0466,6167.35
-0.018,5781.34
-0.0281,5723.57
0.0283,6055.81
0.0067,5926.11
0.0448,6155.96
0.0038,5908.87
0.0694,6309.44
0.0746,6342.17
-0.0165,5790.42
-0.0333,5693.6
-0.0402,5654.44
-0.0591,5548.48
0.0735,6335.37
-0.0928,5365.03
0.0549,6219.02
0.0666,6291.87
0.0099,5944.92
0.0003,5888.54
0.0105,5948.92
-0.0298,5713.67
-0.022,5758.29
-0.0453,5625.83
0.0319,6077.2
-0.0383,5665.31
-0.0257,5736.99
0.0404,6129.12
-0.0015,5877.63
0.0208,6010.05
0.0267,6045.99
-0.118,5231.61
-0.0681,5498.87
0.0522,6202.23
-0.0802,5432.77
0.0278,6052.59
-0.0137,5806.74
0.0268,6046.34
-0.003,5869.0
0.0019,5898.01
-0.0627,5528.99
-0.0159,5793.87
-0.0826,5420.03
0.0235,6026.68
-0.0656,5512.59
-0.0297,5714.54
0.0083,5935.68
-0.0019,5875.48
0.0407,6130.94
-0.0607,5539.89
0.0288,6058.26
-0.0184,5779.06
-0.0657,5512.33
0.045,6157.64
0.0423,6141.1
0.0224,6019.93
-0.0094,5831.38
0.0174,5989.69
0.0017,5896.46
-0.0071,5845.1
0.0424,6141.25
0.0335,6087.24
0.029,6059.91
-0.0739,5466.98
0.0619,6262.72
0.0094,5942.12
-0.0119,5816.66
-0.0429,5639.1
-0.0304,5710.19
-0.0184,5779.38
-0.0119,5816.92
-0.0362,5677.08
0.0028,5903.27
0.0229,6022.92
0.0318,6076.64
-0.0388,5662.79
-0.0072,5844.3
0.081,6382.96
0.0101,5946.05
0.0312,6073.37
-0.0096,5830.11
0.0555,6222.51
-0.0245,5743.93
-0.0359,5678.94
-0.0408,5651.27
-0.0366,5674.86
-0.0476,5613.09
-0.096,5347.94
-0.095,5353.32
0.0569,6231.19
0.0285,6056.47
0.0191,6000.36
-0.0811,5427.86
0.0069,5927.3
-0.0103,5826.49
0.0028,5903.05
0.0509,6193.91
0.1019,6517.77
0.032,6078.26
-0.0026,5871.37
0.0514,6196.92
-0.0193,5774.26
-0.0109,5822.56
-0.0321,5700.36
0.0262,6043.04
-0.0156,5795.67
0.0788,6369.09
-0.0097,5829.87
0.0043,5911.93
0.0951,6473.93
0.0123,5959.16
0.0208,6010.33
-0.0367,5674.43
-0.0422,5643.34
0.0287,6057.7
-0.049,5605.07
0.0267,6045.74
-0.0249,5741.97
-0.0142,5803.45
-0.0872,5395.11
0.0218,6015.99
-0.0555,5568.86
-0.0238,5747.87
0.0218,6016.15
0.0627,6267.14
0.055,6219.62
0.0291,6060.09
-0.0819,5423.51
-0.0213,5762.29
-0.0266,5732.15
-0.0059,5851.91
0.0326,6081.77
0.0012,5893.83
-0.0586,5551.53
-0.1299,5169.69
0.0569,6231.09
-0.0306,5709.4
0.0637,6273.74
0.0106,5949.24
0.078,6364.14
0.0346,6093.63
0.0157,5979.87
-0.0303,5710.97
-0.0206,5766.55
0.0297,6063.92
0.0482,6177.5
0.0028,5902.97
0.0082,5935.19
0.0024,5900.84
-0.0501,5598.86
0.0341,6090.96
0.0209,6010.67
-0.0218,5759.53
0.0143,5971.5
-0.0286,5720.42
-0.0508,5594.76
-0.0091,5833.07
-0.0276,5726.47
0.0255,6038.85
-0.0317,5702.81
-0.0427,5640.59
-0.0437,5635.06
-0.0485,5608.03
-0.041,5650.29
-0.019,5775.59
-0.0277,5725.48
-0.0036,5865.24
-0.0988,5332.72
0.0924,6456.33
0.0024,5900.48
0.0005,5889.23
-0.0418,5645.61
-0.0729,5472.46
0.0204,6007.99
-0.0318,5702.08
-0.0197,5771.53
-0.0103,5826.38
-0.0312,5705.74
0.0093,5941.5
-0.0171,5786.61
0.0736,6336.27
0.0191,6000.26
-0.0181,5781.16
-0.0203,5768.15
0.0322,6078.91
-0.0019,5875.6
-0.0651,5515.62
-0.088,5390.54
-0.0096,5830.14
0.0666,6292.18
0.0416,6136.8
0.0076,5931.33
-0.0085,5836.83
0.0201,6006.36
-0.0044,5860.92
0.0198,6004.54
-0.0386,5663.57
-0.021,5764.04
0.023,6023.53
-0.0912,5373.6
-0.006,5851.17
-0.0688,5495.27
0.039,6120.36
0.0571,6232.68
0.0618,6261.89
-0.0257,5736.95
-0.0189,5776.18
0.0873,6423.27
-0.049,5605.04
-0.0371,5672.05
-0.0448,5628.42
-0.0159,5793.74
-0.0521,5587.89
-0.0148,5800.17
-0.0428,5639.75
-0.0788,5440.35
-0.0205,5767.1
0.0968,6484.57
-0.0511,5593.3
0.0341,6090.96
0.0261,6042.18
-0.0225,5755.51
0.0504,6190.91
0.0191,5999.81
0.0121,5958.21
-0.0121,5815.99
0.053,6206.93
0.0473,6171.75
-0.0569,5560.89
0.0176,5990.93
-0.0121,5815.9
-0.0351,5683.35
-0.0752,5459.87
0.0293,6061.52
-0.0659,5511.4
-0.0086,5836.39
-0.0069,5846.27
-0.0513,5591.96
-0.0193,5774.13
-0.0035,5865.96
-0.0728,5473.22
-0.0809,5429.06
0.0341,6090.88
0.0645,6278.52
0.0602,6251.83
0.009,5940.01
0.0331,6084.55
0.0647,6280.3
-0.1045,5302.51
0.0078,5932.57
0.0045,5913.18
-0.0566,5562.55
0.0303,6067.59
0.0098,5944.31
0.0607,6255.07
0.0144,5971.81
0.0362,6103.27
-0.0018,5875.99
0.0717,6323.85
-0.0598,5544.6
-0.0291,5717.85
0.0549,6218.65
-0.0119,5817.16
-0.0009,5881.44
-0.0171,5786.97
0.0152,5976.54
-0.0035,5866.21
-0.0127,5812.25
-0.0427,5640.76
0.0712,6320.94
0.013,5963.59
-0.049,5605.27
0.0163,5983.49
0.0057,5920.44
0.0141,5970.16
0.0568,6230.32
0.0421,6139.79
0.0159,5980.82
0.0641,6276.31
0.0546,6217.01
0.0193,6001.28
-0.0469,5616.94
0.0455,6160.48
-0.0393,5659.69
0.0088,5938.32
-0.0251,5740.76
0.047,6170.12
-0.0134,5807.98
0.0171,5988.3
0.0271,6048.13
0.0112,5952.99
0.0027,5902.2
0.016,5981.57
0.0214,6014.05
-0.0601,5543.0
0.0242,6030.52
-0.0301,5711.78
0.036,6102.38
0.0416,6136.82
0.0363,6103.97
-0.0617,5534.23
-0.0178,5782.57
-0.0298,5713.74
-0.0462,5620.92
0.017,5987.22
0.0383,6116.13
0.0085,5936.54
0.0013,5893.92
-0.0719,5478.29
0.0565,6228.6
0.0043,5912.17
-0.0084,5837.11
0.0178,5992.12
-0.0821,5422.44
-0.0091,5833.51
-0.0134,5807.97
0.0356,6099.67
-0.0065,5848.5
-0.0006,5882.93
0.045,6157.2
0.027,6047.56
0.001,5892.25
0.0009,5891.89
-0.0809,5429.3
-0.0045,5860.38
-0.0059,5851.7
-0.0119,5816.95
-0.0564,5563.58
0.046,6163.35
0.0046,5913.55
0.0334,6086.53
0.0385,6117.45
0.0262,6042.74
-0.0187,5777.27
0.0151,5976.0
0.0132,5964.53
-0.0557,5567.78
0.0111,5952.01
0.0118,5956.61
0.0225,6020.42
0.0393,6122.67
-0.021,5764.17
0.0426,6143.03
-0.0059,5851.93
0.0136,5967.12
0.0263,6043.5
0.0011,5892.79
0.027,6047.75
0.0391,6121.1
-0.079,5439.28
0.0655,6284.91
0.0067,5926.25
-0.0468,5617.27
-0.0421,5643.91
-0.0057,5853.1
0.0116,5955.4
-0.0138,5805.88
0.0241,6030.29
0.082,6389.49
-0.0249,5741.91
-0.0093,5832.2
0.0378,6113.17
-0.0863,5400.09
0.0251,6035.88
-0.0552,5570.32
-0.0815,5426.02
-0.0061,5850.79
0.0168,5986.24
0.0471,6170.2
0.02,6005.76
0.0041,5910.47
0.0086,5937.22
-0.0865,5398.77
0.0097,5943.81
-0.0039,5863.46
-0.0911,5373.83
0.0157,5979.78
-0.0435,5636.08
-0.0012,5879.63
0.0667,6292.41
0.0811,6383.85
-0.0345,5687.12
0.0218,6016.04
-0.0615,5535.28
-0.0401,5654.89
-0.0388,5662.73
-0.0202,5768.64
-0.0445,5630.07
-0.0194,5773.44
0.0221,6018.14
-0.1122,5261.54
-0.0361,5678.01
-0.0034,5866.36
0.0566,6229.1
-0.0183,5779.55
0.0182,5994.7
-0.0739,5467.4
-0.0544,5575.1
0.0147,5973.63
0.0216,6015.11
-0.0237,5748.59
0.0238,6028.09
-0.0307,5708.77
-0.0067,5847.12
0.0117,5956.01
0.0108,5950.28
-0.0421,5643.97
0.0193,6000.97
0.0148,5974.41
0.0013,5894.39
-0.0396,5657.93
0.0255,6038.73
-0.0877,5392.36
0.0056,5919.68
-0.0952,5352.03
0.0465,6166.66
0.0073,5929.64
0.0275,6050.37
0.0315,6074.94
0.0035,5907.41
0.0507,6192.55
-0.012,5816.16
0.004,5910.18
-0.0266,5731.95
-0.0157,5794.87
-0.0741,5466.18
-0.0304,5710.15
0.048,6175.93
-0.0197,5771.55
0.0188,5998.02
-0.0098,5829.24
-0.0196,5772.58
-0.0003,5884.89
-0.0312,5705.94
-0.0463,5620.09
-0.0117,5817.85
-0.0198,5771.14
0.0558,6224.34
0.0287,6057.96
0.035,6096.28
0.056,6225.83
-0.0233,5750.79
0.0433,6146.73
0.0353,6098.31
0.053,6206.81
0.0135,5966.58
0.0204,6007.57
0.0207,6009.59
-0.0945,5355.75
0.0414,6135.49
-0.0508,5594.8
-0.0688,5495.12
-0.0465,5619.26
-0.0569,5561.0
-0.0026,5871.3
0.0204,6007.93
-0.0318,5702.2
0.0018,5896.96
-0.0567,5562.27
0.039,6120.49
-0.1167,5238.27
0.0507,6192.61
0.0188,5998.14
-0.0483,5608.76
-0.0371,5671.97
0.0567,6230.09
0.0134,5965.79
0.0541,6213.67
0.0204,6008.09
-0.0834,5415.27
-0.0815,5426.02
0.0213,6013.13
-0.0388,5662.37
0.118,6623.96
0.0202,6006.84
0.0908,6446.26
-0.0098,5829.34
-0.0295,5715.29
-0.1658,4987.4
-0.0196,5772.13
0.0038,5908.71
0.0664,6290.87
-0.0318,5702.2
-0.048,5610.46
-0.0611,5537.71
-0.0251,5740.56
0.0065,5925.03
-0.0478,5611.95
0.0367,6106.71
-0.0161,5792.25
-0.0218,5759.51
-0.0145,5801.93
0.0437,6149.64
-0.0549,5571.91
0.0181,5994.16
-0.0103,5826.38
0.0275,6050.9
0.0165,5984.65
0.028,6053.73
-0.0625,5530.06
-0.0283,5722.15
-0.0058,5852.66
-0.0327,5697.36
-0.0033,5867.21
-0.0537,5578.66
0.0068,5926.84
-0.0248,5742.12
0.0277,6051.8
-0.0359,5678.69
0.0294,6062.31
0.0025,5901.21
-0.0863,5399.59
-0.0061,5850.82
-0.0443,5631.33
0.063,6269.19
0.0294,6062.17
-0.004,5862.95
0.0076,5931.58
-0.0338,5690.91
-0.0445,5630.46
0.0231,6024.33
-0.0493,5603.5
0.0146,5973.36
-0.0619,5533.17
-0.0111,5821.79
-0.0063,5849.66
0.0165,5984.51
-0.0182,5780.45
-0.0982,5335.98
-0.0721,5477.19
0.0108,5950.41
-0.0511,5593.18
-0.0146,5801.03
0.0442,6152.54
-0.0576,5557.02
-0.005,5856.9
0.0312,6073.11
0.0213,6013.05
-0.0249,5741.63
0.0336,6087.63
-0.0052,5856.19
-0.0374,5670.52
0.0383,6116.44
-0.0313,5704.92
0.0676,6298.01
0.0473,6171.45
-0.0183,5779.94
-0.0671,5504.62
-0.1341,5147.84
-0.0482,5609.41
0.078,6363.85
-0.0141,5804.06
0.0577,6236.36
0.0463,6165.6
-0.0654,5513.93
-0.0112,5820.77
-0.0305,5709.56
0.0827,6394.16
-0.0237,5748.68
