Date,Store ID,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,PriceCluster
28-01-24,K005,East,299,199,120,111.45,197.7,15,Snowy,0,197.27,Summer,0
29-01-24,K001,South,395,295,284,308.87,149.34,20,Cloudy,0,149.3,Winter,0
29-01-24,K002,North,391,291,217,135.47,117.29,15,Rainy,1,117.78,Winter,1
29-01-24,K003,West,341,241,242,144.12,193.36,5,Sunny,1,193.7,Summer,2
29-01-24,K004,South,324,224,261,148.63,190.69,15,Rainy,0,190.68,Summer,0
29-01-24,K005,South,385,285,223,121.98,115.99,20,Rainy,1,112.36,Summer,1
30-01-24,K001,North,273,173,137,355.22,139.53,15,Rainy,1,139.65,Spring,1
30-01-24,K002,East,320,220,188,216.94,198.8,20,Sunny,1,197.32,Winter,0
30-01-24,K003,West,395,295,263,457.21,179.4,0,Cloudy,1,184.11,Winter,2
30-01-24,K004,South,363,263,277,226.95,175.63,15,Cloudy,0,176.85,Summer,0
30-01-24,K005,South,314,214,288,299.38,130.87,20,Sunny,1,133.74,Autumn,1
01-02-24,K001,East,358,258,213,201.43,176.77,15,Rainy,1,175.3,Autumn,0
01-02-24,K002,West,355,255,206,333.69,117.76,0,Rainy,1,119.9,Winter,1
01-02-24,K003,East,371,271,264,142.72,145.51,0,Cloudy,0,141.02,Spring,2
01-02-24,K004,East,314,214,238,341.64,173.37,20,Cloudy,1,177.2,Autumn,0
01-02-24,K005,North,370,270,121,153.08,117.69,15,Sunny,1,117.6,Spring,1
02-02-24,K001,North,384,284,127,281.81,171.03,0,Rainy,1,173.41,Summer,2
02-02-24,K002,North,287,187,162,358.76,115.81,5,Sunny,1,114.3,Autumn,1
02-02-24,K003,North,316,216,199,176.51,115.19,5,Sunny,0,111.73,Spring,1
02-02-24,K004,West,313,213,202,130.59,115.86,0,Rainy,0,115.26,Autumn,1
02-02-24,K005,South,377,277,213,428.87,157.47,5,Snowy,0,154.0,Summer,2
03-02-24,K001,North,366,266,174,220.49,115.74,20,Sunny,0,115.03,Summer,1
03-02-24,K002,West,355,255,204,133.81,185.23,20,Sunny,1,182.85,Autumn,0
03-02-24,K003,West,327,227,283,474.37,166.15,5,Sunny,1,175.97,Autumn,2
03-02-24,K004,North,384,284,278,397.42,154.89,5,Sunny,0,157.07,Spring,2
03-02-24,K005,South,297,197,165,148.49,120.14,0,Sunny,1,123.92,Summer,1
04-02-24,K001,East,373,273,209,135.19,186.69,15,Snowy,1,187.32,Winter,0
04-02-24,K002,West,331,231,273,135.28,171.17,0,Snowy,1,169.43,Summer,2
04-02-24,K003,South,314,214,273,147.04,159.17,20,Rainy,1,156.1,Summer,0
04-02-24,K004,West,322,222,275,241.52,111.15,5,Snowy,0,106.5,Winter,1
04-02-24,K005,North,373,273,164,117.21,134.72,20,Sunny,0,135.94,Spring,1
05-02-24,K001,North,321,221,168,162.29,145.58,5,Sunny,1,148.46,Winter,1
05-02-24,K002,West,393,293,142,183.75,134.12,15,Cloudy,1,134.76,Summer,1
05-02-24,K003,North,307,207,284,157.35,185.13,20,Snowy,1,185.2,Spring,0
05-02-24,K004,East,301,201,229,426.68,198.51,20,Sunny,1,198.76,Summer,0
05-02-24,K005,North,339,239,233,212.3,143.42,20,Rainy,0,139.71,Summer,1
06-02-24,K001,East,300,200,235,305.07,145.45,15,Sunny,0,141.47,Autumn,1
06-02-24,K002,East,313,213,220,188.43,190.26,15,Rainy,1,189.17,Winter,0
06-02-24,K003,West,348,248,197,119.07,135.36,15,Rainy,1,138.81,Winter,1
06-02-24,K004,West,358,258,267,112.64,130.2,0,Snowy,1,134.92,Autumn,1
06-02-24,K005,South,293,193,173,194.74,119.96,20,Cloudy,0,117.38,Winter,1
07-02-24,K001,North,340,240,266,268.27,145.39,0,Cloudy,0,145.75,Winter,2
07-02-24,K002,West,377,277,355,129.47,162.44,20,Rainy,0,162.07,Winter,0
07-02-24,K003,North,393,293,228,262.85,180.5,5,Sunny,0,184.85,Autumn,2
07-02-24,K004,East,313,213,288,457.77,162.1,0,Cloudy,1,157.44,Autumn,2
07-02-24,K005,North,396,296,233,204.12,174.94,15,Rainy,1,177.99,Winter,0
08-02-24,K001,North,310,210,193,205.68,193.8,5,Cloudy,0,190.83,Autumn,2
08-02-24,K002,North,317,217,213,189.64,130.1,15,Rainy,1,127.36,Spring,1
08-02-24,K003,West,399,299,188,117.29,155.11,5,Snowy,1,155.54,Spring,2
08-02-24,K004,South,391,291,203,261.49,145.79,0,Sunny,1,147.68,Spring,2
08-02-24,K005,East,287,187,175,558.98,128.34,15,Rainy,1,130.34,Spring,1
09-02-24,K001,South,378,278,136,339.54,197.02,0,Sunny,0,192.83,Summer,2
09-02-24,K002,North,304,204,281,192.49,190.52,15,Rainy,0,192.58,Summer,0
09-02-24,K003,North,364,264,219,156.91,165.73,0,Snowy,1,158.79,Winter,2
09-02-24,K004,North,315,215,291,159.64,195.87,15,Snowy,0,197.07,Summer,0
09-02-24,K005,North,380,280,139,359.01,175.89,15,Snowy,0,180.55,Spring,0
11-02-24,K001,North,393,293,264,234.66,143.14,15,Rainy,1,146.84,Summer,1
11-02-24,K002,North,365,265,169,124.89,153.22,15,Snowy,0,154.76,Autumn,0
11-02-24,K003,South,319,219,274,227.76,190.8,0,Sunny,0,193.26,Summer,2
11-02-24,K004,West,288,188,165,248.44,158.08,0,Cloudy,1,155.02,Spring,2
11-02-24,K005,North,293,193,217,194.34,135.67,5,Sunny,0,134.92,Summer,1
11-02-24,K001,West,397,297,126,458.19,196.44,15,Snowy,0,192.63,Winter,0
11-02-24,K002,South,400,300,186,165.93,155.17,5,Sunny,0,157.89,Summer,2
11-02-24,K003,West,357,257,181,208.16,128.03,0,Snowy,0,127.62,Spring,1
11-02-24,K004,West,322,222,201,239.76,177.14,15,Sunny,1,173.0,Summer,0
11-02-24,K005,West,383,283,284,478.79,174.01,0,Cloudy,1,174.01,Spring,2
11-02-24,K001,West,272,172,201,362.21,152.06,15,Cloudy,0,156.55,Winter,0
11-02-24,K002,South,383,283,277,353.46,155.95,15,Snowy,0,152.48,Summer,0
11-02-24,K003,West,362,262,203,156.9,134.83,5,Rainy,0,139.11,Winter,1
11-02-24,K004,North,381,281,209,133.46,184.44,15,Snowy,1,187.13,Summer,0
11-02-24,K005,West,394,294,355,230.85,155.26,20,Cloudy,0,157.68,Spring,0
12-02-24,K001,East,301,201,202,437.95,123.02,0,Sunny,1,124.44,Spring,1
12-02-24,K002,North,290,190,182,115.42,159.55,15,Sunny,0,161.23,Spring,0
12-02-24,K003,West,347,247,228,354.42,175.8,15,Sunny,0,165.82,Autumn,0
12-02-24,K004,North,343,243,209,457.74,191.17,15,Cloudy,0,186.89,Spring,0
12-02-24,K005,West,393,293,271,143.85,116.09,5,Cloudy,0,118.55,Spring,1
13-02-24,K001,East,329,229,174,458.59,155.69,20,Snowy,1,159.96,Winter,0
13-02-24,K002,South,316,216,297,309.27,112.75,5,Snowy,0,116.13,Summer,1
13-02-24,K003,North,382,282,246,458.49,124.62,20,Snowy,1,127.41,Summer,1
13-02-24,K004,East,334,234,164,272.86,146.09,0,Snowy,0,146.3,Summer,2
13-02-24,K005,East,341,241,275,172.89,122.34,5,Snowy,1,121.82,Autumn,1
14-02-24,K001,East,328,228,207,226.0,169.66,15,Cloudy,0,173.48,Spring,0
14-02-24,K002,West,349,249,242,173.93,128.29,20,Rainy,0,132.76,Autumn,1
14-02-24,K003,East,326,226,261,114.27,191.03,15,Sunny,1,193.79,Spring,0
14-02-24,K004,East,380,280,133,208.56,128.17,5,Rainy,0,120.22,Autumn,1
14-02-24,K005,South,279,179,194,482.93,178.15,5,Snowy,0,176.39,Autumn,2
16-02-24,K001,South,329,229,127,287.12,158.05,15,Rainy,0,154.44,Spring,0
16-02-24,K002,West,359,259,262,215.39,133.16,20,Rainy,1,132.71,Autumn,1
16-02-24,K003,South,342,242,296,202.24,165.17,5,Snowy,0,166.62,Spring,2
16-02-24,K004,East,318,218,159,153.43,191.03,15,Cloudy,1,189.13,Spring,0
16-02-24,K005,South,289,189,128,175.28,191.53,15,Sunny,0,196.28,Summer,0
17-02-24,K001,South,338,238,134,267.02,179.76,5,Snowy,0,180.74,Summer,2
17-02-24,K002,West,288,188,223,191.02,147.43,5,Rainy,0,155.17,Winter,2
17-02-24,K003,North,386,286,268,232.57,164.58,15,Rainy,0,166.46,Autumn,0
17-02-24,K004,North,327,227,156,166.13,199.07,5,Cloudy,1,194.97,Spring,2
17-02-24,K005,South,309,209,224,154.01,157.02,20,Sunny,1,161.11,Spring,0
18-02-24,K001,South,307,207,145,188.03,183.61,20,Sunny,1,187.77,Autumn,0
18-02-24,K002,West,288,188,228,279.77,191.89,0,Rainy,1,196.57,Winter,2
18-02-24,K003,West,272,172,134,239.3,119.81,0,Snowy,0,118.94,Summer,1
18-02-24,K004,North,297,197,130,244.12,145.71,15,Rainy,0,144.66,Autumn,1
18-02-24,K005,West,346,246,278,305.44,191.37,20,Snowy,0,189.4,Spring,0
19-02-24,K001,South,387,287,236,135.08,190.0,15,Cloudy,0,193.95,Spring,0
19-02-24,K002,West,343,243,196,309.34,147.38,20,Snowy,1,155.15,Summer,0
19-02-24,K003,North,383,283,209,261.23,177.21,5,Sunny,0,172.81,Summer,2
19-02-24,K004,North,345,245,168,484.03,198.4,5,Snowy,1,201.4,Spring,2
19-02-24,K005,West,271,171,128,455.7,121.5,5,Sunny,0,117.15,Autumn,1
20-02-24,K001,North,381,281,289,189.27,165.72,5,Cloudy,0,165.44,Summer,2
20-02-24,K002,West,288,188,145,207.8,176.24,15,Rainy,1,175.45,Summer,0
20-02-24,K003,West,305,205,164,161.43,183.65,15,Sunny,0,184.21,Spring,0
20-02-24,K004,West,311,211,194,137.96,165.95,5,Cloudy,1,158.74,Autumn,2
20-02-24,K005,East,289,189,163,134.7,135.46,15,Snowy,1,134.66,Summer,1
20-02-24,K001,West,391,291,208,189.64,188.58,15,Rainy,1,183.74,Autumn,0
20-02-24,K002,North,303,203,290,203.5,165.43,15,Snowy,0,167.22,Autumn,0
20-02-24,K003,South,353,253,201,172.94,167.8,15,Cloudy,1,168.94,Summer,0
20-02-24,K004,North,364,264,272,154.42,191.3,0,Cloudy,1,189.89,Summer,2
20-02-24,K005,West,324,224,149,426.86,123.22,0,Cloudy,0,127.99,Spring,1
21-02-24,K001,South,385,285,201,193.46,185.54,0,Cloudy,0,184.22,Winter,2
21-02-24,K002,West,344,244,241,347.45,180.06,5,Sunny,1,182.58,Spring,2
21-02-24,K003,West,306,206,297,227.55,158.01,15,Cloudy,0,155.8,Spring,0
21-02-24,K004,North,327,227,207,117.16,165.02,15,Cloudy,1,163.43,Spring,0
21-02-24,K005,East,392,292,126,308.9,134.98,0,Cloudy,0,139.39,Autumn,1
22-02-24,K001,North,271,171,274,192.68,173.23,15,Rainy,1,171.56,Spring,0
22-02-24,K002,East,270,170,201,185.28,184.37,15,Sunny,1,186.94,Winter,0
22-02-24,K003,West,340,240,197,148.39,177.8,15,Sunny,0,176.51,Autumn,0
22-02-24,K004,West,384,284,288,145.89,188.2,15,Rainy,0,188.11,Winter,0
22-02-24,K005,East,316,216,224,133.34,120.71,5,Sunny,0,135.55,Winter,1
23-02-24,K001,West,273,173,224,345.42,175.85,15,Rainy,1,172.32,Summer,0
23-02-24,K002,West,400,300,135,119.97,174.38,15,Sunny,1,175.34,Summer,0
23-02-24,K003,North,281,181,229,124.79,188.95,20,Snowy,0,191.2,Summer,0
23-02-24,K004,East,371,271,172,265.33,195.78,20,Cloudy,0,194.56,Autumn,0
23-02-24,K005,South,274,174,295,197.61,175.78,5,Snowy,0,175.97,Winter,2
24-02-24,K001,East,325,225,184,157.19,136.88,15,Snowy,0,134.03,Winter,1
24-02-24,K002,North,374,274,269,393.36,171.76,0,Sunny,1,169.85,Winter,2
24-02-24,K003,South,270,170,275,217.19,145.86,5,Rainy,1,139.03,Autumn,1
24-02-24,K004,East,348,248,163,128.62,136.1,0,Sunny,0,136.79,Autumn,1
24-02-24,K005,East,341,241,208,280.67,127.63,0,Rainy,0,135.45,Summer,1
26-02-24,K001,North,336,236,174,341.98,189.52,5,Cloudy,1,190.6,Spring,2
26-02-24,K002,North,314,214,122,136.36,168.91,20,Cloudy,1,168.49,Spring,0
26-02-24,K003,North,283,183,191,441.35,128.36,20,Sunny,0,124.11,Winter,1
26-02-24,K004,South,358,258,187,119.42,157.76,5,Rainy,0,156.96,Summer,2
26-02-24,K005,East,347,247,187,548.3,188.11,15,Rainy,1,185.06,Summer,0
27-02-24,K001,North,384,284,127,178.3,183.93,15,Cloudy,0,183.91,Winter,0
27-02-24,K002,South,382,282,120,235.96,141.59,20,Snowy,0,141.93,Autumn,1
27-02-24,K003,South,387,287,206,226.5,177.3,15,Snowy,1,180.06,Autumn,0
27-02-24,K004,North,317,217,203,278.19,169.79,15,Cloudy,1,168.92,Summer,0
27-02-24,K005,West,320,220,266,275.67,173.13,15,Sunny,0,171.7,Winter,0
28-02-24,K001,West,315,215,278,359.3,148.07,5,Snowy,1,146.59,Spring,1
28-02-24,K002,East,308,208,127,202.45,153.01,15,Snowy,0,149.2,Winter,1
28-02-24,K003,South,334,234,242,220.29,135.99,5,Snowy,0,138.67,Winter,1
28-02-24,K004,South,292,192,235,175.66,112.57,0,Rainy,0,109.06,Autumn,1
28-02-24,K005,South,359,259,122,467.22,135.41,0,Snowy,1,134.11,Winter,1
01-03-24,K001,West,374,274,133,135.98,120.6,20,Sunny,1,123.83,Winter,1
01-03-24,K002,North,337,237,194,152.43,175.49,15,Sunny,0,175.99,Autumn,0
01-03-24,K003,North,306,206,186,147.68,180.12,0,Rainy,1,176.94,Autumn,2
01-03-24,K004,South,372,272,167,284.16,119.37,0,Rainy,0,120.96,Winter,1
01-03-24,K005,South,296,196,187,189.4,147.63,15,Cloudy,1,148.88,Summer,1
02-03-24,K001,West,380,280,294,268.42,190.41,15,Sunny,1,188.95,Winter,0
02-03-24,K002,South,300,200,179,361.72,127.09,15,Cloudy,1,127.38,Winter,1
02-03-24,K003,South,381,281,275,136.27,187.44,15,Snowy,0,191.32,Summer,0
02-03-24,K004,North,288,188,196,158.73,154.3,15,Snowy,0,154.77,Summer,0
02-03-24,K005,South,339,239,158,182.59,184.57,0,Rainy,1,188.15,Spring,2
03-03-24,K001,West,372,272,224,374.64,128.24,15,Rainy,1,123.73,Winter,1
03-03-24,K002,West,281,181,212,426.79,194.11,20,Sunny,1,193.4,Autumn,0
03-03-24,K003,South,308,208,216,381.59,120.56,15,Cloudy,0,135.12,Autumn,1
03-03-24,K004,East,315,215,187,208.41,166.98,5,Cloudy,1,163.7,Winter,2
03-03-24,K005,East,388,288,154,191.46,128.7,0,Cloudy,0,128.43,Summer,1
04-03-24,K001,North,392,292,211,266.88,112.41,0,Rainy,0,107.73,Autumn,1
04-03-24,K002,South,274,174,222,559.18,179.26,5,Cloudy,1,183.49,Summer,2
04-03-24,K003,North,270,170,205,128.29,184.9,0,Snowy,1,183.74,Winter,2
04-03-24,K004,North,289,189,265,432.85,193.86,15,Snowy,1,198.45,Summer,0
04-03-24,K005,East,293,193,120,320.14,152.93,15,Sunny,1,151.91,Spring,0
05-03-24,K001,North,334,234,215,269.71,136.8,5,Rainy,1,139.84,Autumn,1
05-03-24,K002,North,290,190,152,272.3,153.81,20,Rainy,0,157.27,Spring,0
05-03-24,K003,North,396,296,246,198.9,147.88,15,Sunny,0,146.01,Autumn,1
05-03-24,K004,North,284,184,204,171.16,121.7,15,Sunny,1,121.68,Summer,1
05-03-24,K005,South,353,253,207,130.9,189.37,0,Cloudy,1,185.75,Winter,2
06-03-24,K001,North,350,250,221,547.29,161.0,20,Sunny,0,164.5,Autumn,0
06-03-24,K002,South,333,233,265,120.12,189.92,20,Sunny,0,192.94,Winter,0
06-03-24,K003,West,394,294,224,126.92,122.28,15,Snowy,0,120.08,Summer,1
06-03-24,K004,West,324,224,174,184.03,180.99,5,Rainy,1,185.49,Spring,2
06-03-24,K005,East,331,231,154,149.57,197.99,0,Cloudy,0,194.78,Winter,2
07-03-24,K001,East,288,188,273,137.28,195.27,20,Snowy,1,199.52,Spring,0
07-03-24,K002,West,317,217,134,324.69,157.34,15,Cloudy,1,156.24,Summer,0
07-03-24,K003,West,274,174,215,136.32,124.16,5,Snowy,1,127.77,Winter,1
07-03-24,K004,North,359,259,205,305.27,156.83,15,Rainy,1,158.09,Summer,0
07-03-24,K005,North,289,189,266,124.66,197.36,0,Rainy,1,196.83,Autumn,2
08-03-24,K001,East,327,227,142,377.99,181.16,5,Cloudy,0,183.02,Autumn,2
08-03-24,K002,East,304,204,167,348.3,116.6,20,Cloudy,1,115.79,Spring,1
08-03-24,K003,South,322,222,175,215.63,134.18,15,Rainy,1,137.39,Winter,1
08-03-24,K004,West,323,223,172,190.36,135.91,0,Rainy,0,135.17,Summer,1
08-03-24,K005,South,299,199,141,263.53,185.57,0,Rainy,0,183.46,Autumn,2
09-03-24,K001,North,358,258,214,118.39,169.64,5,Cloudy,0,175.57,Summer,2
09-03-24,K002,West,362,262,134,535.03,152.03,15,Rainy,1,155.03,Winter,0
09-03-24,K003,West,392,292,275,295.58,196.41,20,Sunny,0,192.36,Autumn,0
09-03-24,K004,North,300,200,261,169.92,155.88,15,Snowy,0,154.96,Autumn,0
09-03-24,K005,West,289,189,161,169.55,139.58,15,Sunny,1,135.28,Autumn,1
11-03-24,K001,South,321,221,174,248.16,149.16,15,Sunny,1,152.19,Summer,1
11-03-24,K002,North,328,228,266,133.14,196.41,15,Snowy,1,192.13,Autumn,0
11-03-24,K003,North,278,178,138,184.99,156.79,5,Snowy,1,161.03,Winter,2
11-03-24,K004,East,368,268,289,168.81,179.16,20,Cloudy,1,183.52,Summer,0
11-03-24,K005,South,341,241,290,181.61,189.67,15,Rainy,0,191.48,Spring,0
11-03-24,K001,North,324,224,205,179.44,195.88,5,Cloudy,1,191.55,Spring,2
11-03-24,K002,South,369,269,268,272.1,168.06,15,Sunny,0,171.41,Spring,0
11-03-24,K003,East,361,261,241,335.62,115.98,15,Rainy,1,114.16,Summer,1
11-03-24,K004,East,345,245,141,244.62,118.8,0,Snowy,0,116.04,Spring,1
11-03-24,K005,North,279,179,276,167.9,135.71,15,Rainy,1,136.9,Autumn,1
11-03-24,K001,West,370,270,222,147.86,187.44,15,Rainy,0,186.35,Winter,0
11-03-24,K002,East,335,235,244,229.9,194.24,15,Sunny,0,193.85,Autumn,0
11-03-24,K003,East,275,175,163,303.27,126.09,15,Snowy,0,124.89,Winter,1
11-03-24,K004,East,345,245,201,209.92,181.49,20,Cloudy,1,180.84,Winter,0
11-03-24,K005,West,391,291,261,121.98,152.49,15,Sunny,0,154.61,Summer,0
12-03-24,K001,East,398,298,206,482.38,185.73,15,Cloudy,0,183.07,Summer,0
12-03-24,K002,South,389,289,277,242.81,119.09,15,Rainy,0,123.67,Winter,1
12-03-24,K003,West,274,174,199,155.1,139.52,5,Rainy,0,135.24,Autumn,1
12-03-24,K004,West,347,247,278,155.39,193.58,15,Snowy,0,194.29,Summer,0
12-03-24,K005,North,280,180,181,202.34,156.84,15,Sunny,1,165.72,Spring,0
13-03-24,K001,North,276,176,269,123.91,156.83,15,Cloudy,0,155.77,Spring,0
13-03-24,K002,North,366,266,197,124.13,183.78,0,Rainy,0,184.56,Autumn,2
13-03-24,K003,South,290,190,220,206.95,187.03,15,Snowy,1,191.66,Winter,0
13-03-24,K004,West,384,284,232,144.47,168.55,0,Sunny,1,166.85,Winter,2
13-03-24,K005,South,334,234,194,358.52,148.44,15,Snowy,1,145.69,Autumn,1
14-03-24,K001,West,338,238,287,158.3,176.36,0,Sunny,1,176.19,Spring,2
14-03-24,K002,West,366,266,205,335.83,147.07,20,Rainy,1,149.69,Spring,0
14-03-24,K003,South,398,298,205,382.33,135.9,15,Snowy,0,129.83,Summer,1
14-03-24,K004,West,306,206,221,171.03,142.96,15,Cloudy,1,145.41,Autumn,1
14-03-24,K005,North,355,255,178,112.07,114.57,0,Rainy,0,111.38,Autumn,1
16-03-24,K001,East,330,230,285,158.35,183.0,20,Snowy,0,179.14,Winter,0
16-03-24,K002,West,335,235,157,355.23,152.22,15,Cloudy,0,148.24,Winter,1
16-03-24,K003,East,337,237,163,189.76,171.2,5,Cloudy,0,172.84,Summer,2
16-03-24,K004,North,353,253,147,175.39,122.84,0,Sunny,0,120.85,Summer,1
16-03-24,K005,West,303,203,154,293.21,177.13,15,Rainy,0,172.54,Winter,0
17-03-24,K001,West,367,267,154,211.79,119.03,5,Snowy,0,114.79,Spring,1
17-03-24,K002,West,287,187,145,207.49,114.22,0,Sunny,1,112.78,Autumn,1
17-03-24,K003,South,286,186,206,130.93,146.54,0,Rainy,1,143.71,Spring,2
17-03-24,K004,West,391,291,290,235.02,163.04,5,Snowy,0,167.22,Spring,2
17-03-24,K005,North,311,211,202,144.3,130.27,15,Rainy,0,135.4,Spring,1
18-03-24,K001,South,363,263,137,154.81,118.54,15,Cloudy,1,116.58,Spring,1
18-03-24,K002,North,326,226,263,237.07,187.05,15,Sunny,0,186.35,Spring,0
18-03-24,K003,East,371,271,245,154.61,165.75,15,Rainy,0,163.42,Spring,0
18-03-24,K004,East,333,233,126,291.82,172.59,15,Sunny,0,172.02,Autumn,0
18-03-24,K005,South,359,259,149,118.22,153.73,5,Rainy,1,154.81,Spring,2
19-03-24,K001,East,315,215,147,351.54,122.41,0,Rainy,0,124.63,Summer,1
19-03-24,K002,South,359,259,130,288.88,143.38,15,Snowy,0,145.79,Summer,1
19-03-24,K003,West,304,204,239,205.1,172.84,0,Snowy,0,175.01,Autumn,2
19-03-24,K004,East,346,246,149,118.54,189.16,20,Cloudy,0,189.32,Autumn,0
19-03-24,K005,East,363,263,208,165.05,158.74,20,Snowy,1,163.58,Winter,0
20-03-24,K001,East,270,170,289,127.78,120.27,0,Rainy,1,119.51,Summer,1
20-03-24,K002,East,355,255,234,183.46,180.7,0,Rainy,1,184.44,Winter,2
20-03-24,K003,West,345,245,165,124.6,192.04,0,Cloudy,1,193.68,Summer,2
20-03-24,K004,South,276,176,227,381.56,161.06,5,Sunny,1,158.52,Summer,2
20-03-24,K005,East,383,283,293,208.92,181.99,20,Sunny,0,178.38,Spring,0
20-03-24,K001,East,327,227,145,484.54,186.51,20,Cloudy,1,183.4,Winter,0
20-03-24,K002,South,280,180,228,357.54,159.04,0,Sunny,0,156.22,Spring,2
20-03-24,K003,East,315,215,280,211.33,178.1,20,Cloudy,1,176.18,Winter,0
20-03-24,K004,West,272,172,155,261.35,176.3,5,Cloudy,0,175.76,Winter,2
20-03-24,K005,East,369,269,121,284.2,121.65,20,Rainy,0,118.11,Winter,1
21-03-24,K001,West,329,229,176,129.18,196.74,20,Rainy,1,195.75,Spring,0
21-03-24,K002,South,352,252,236,265.85,145.46,15,Sunny,1,143.62,Spring,1
21-03-24,K003,East,278,178,275,292.68,115.5,5,Snowy,0,111.46,Summer,1
21-03-24,K004,West,329,229,292,417.36,126.16,0,Sunny,1,124.01,Autumn,1
21-03-24,K005,South,359,259,268,237.13,187.8,15,Rainy,1,184.45,Winter,0
22-03-24,K001,West,324,224,165,365.24,155.97,0,Rainy,1,155.2,Summer,2
22-03-24,K002,South,305,205,264,301.77,157.53,5,Cloudy,0,162.44,Autumn,2
22-03-24,K003,West,308,208,262,359.36,165.4,5,Sunny,1,156.23,Summer,2
22-03-24,K004,North,373,273,164,164.57,185.91,20,Cloudy,1,186.06,Spring,0
22-03-24,K005,East,328,228,205,209.73,162.93,20,Snowy,1,164.42,Summer,0
23-03-24,K001,East,373,273,263,115.89,148.99,20,Snowy,1,147.32,Autumn,0
23-03-24,K002,West,306,206,274,364.82,182.97,0,Rainy,0,186.48,Autumn,2
23-03-24,K003,West,382,282,284,163.8,184.2,15,Cloudy,1,179.72,Autumn,0
23-03-24,K004,North,362,262,182,343.08,149.49,5,Rainy,1,147.27,Summer,2
23-03-24,K005,West,297,197,278,226.17,184.92,20,Rainy,1,183.79,Autumn,0
24-03-24,K001,East,313,213,165,352.08,151.46,5,Sunny,0,154.69,Spring,2
24-03-24,K002,West,355,255,205,151.59,185.49,15,Rainy,0,185.22,Spring,0
24-03-24,K003,North,329,229,279,195.78,178.48,0,Sunny,1,182.94,Winter,2
24-03-24,K004,East,281,181,267,226.37,123.96,15,Rainy,1,127.77,Winter,1
24-03-24,K005,East,390,290,188,113.03,191.88,15,Cloudy,0,194.08,Winter,0
25-03-24,K001,East,387,287,180,152.97,158.13,15,Snowy,1,165.74,Summer,0
25-03-24,K002,South,376,276,181,139.07,171.84,5,Cloudy,0,176.19,Summer,2
25-03-24,K003,North,330,230,275,458.66,144.88,5,Rainy,1,139.97,Winter,1
25-03-24,K004,North,352,252,178,202.3,136.01,0,Rainy,0,132.94,Summer,1
25-03-24,K005,East,373,273,237,206.04,139.64,0,Snowy,0,136.55,Summer,1
26-03-24,K001,North,351,251,249,388.07,197.07,15,Cloudy,0,205.61,Autumn,0
26-03-24,K002,West,326,226,264,349.52,155.36,20,Sunny,0,155.7,Summer,0
26-03-24,K003,South,331,231,273,214.05,127.26,15,Snowy,1,129.8,Autumn,1
26-03-24,K004,East,336,236,208,165.94,124.26,0,Snowy,0,120.24,Summer,1
26-03-24,K005,West,310,210,268,168.27,159.66,15,Rainy,0,155.65,Autumn,0
27-03-24,K001,South,381,281,248,189.78,135.09,5,Cloudy,0,133.32,Autumn,1
27-03-24,K002,East,308,208,172,164.77,117.06,20,Sunny,1,112.23,Autumn,1
27-03-24,K003,South,337,237,192,297.3,126.3,5,Cloudy,1,127.78,Summer,1
27-03-24,K004,North,339,239,235,155.03,165.24,5,Cloudy,1,163.57,Autumn,2
27-03-24,K005,South,396,296,239,341.79,137.42,15,Rainy,1,137.27,Summer,1
28-03-24,K001,East,397,297,355,457.8,115.7,15,Rainy,1,107.19,Winter,1
28-03-24,K002,East,341,241,237,355.75,145.27,0,Rainy,1,145.77,Spring,2
28-03-24,K003,South,305,205,138,221.3,162.69,15,Snowy,0,162.95,Summer,0
28-03-24,K004,West,288,188,228,128.04,156.11,0,Sunny,1,155.27,Autumn,2
28-03-24,K005,South,363,263,148,221.05,191.9,15,Cloudy,1,196.13,Spring,0
29-03-24,K001,East,363,263,135,276.47,187.21,0,Rainy,1,184.35,Winter,2
29-03-24,K002,South,373,273,163,359.1,174.52,15,Sunny,1,175.59,Autumn,0
29-03-24,K003,North,270,170,165,230.2,166.09,0,Cloudy,0,166.73,Autumn,2
29-03-24,K004,West,324,224,205,117.55,198.51,0,Sunny,0,201.37,Autumn,2
29-03-24,K005,South,314,214,167,291.02,135.24,0,Cloudy,0,135.4,Autumn,1
30-03-24,K001,West,273,173,261,263.71,185.99,20,Snowy,0,190.47,Winter,0
30-03-24,K002,West,278,178,192,219.13,124.33,5,Rainy,1,129.28,Summer,1
30-03-24,K003,South,272,172,299,146.06,130.55,20,Snowy,1,127.76,Winter,1
30-03-24,K004,South,270,170,232,304.61,138.76,0,Sunny,0,138.72,Winter,1
